TimesheetID,Date,ConsultantID,ProjectID,Hours,IsBillable
TS0007292,2025-07-29,C009,P017,2.5,0
TS0007293,2025-07-29,C002,P017,6.2,1
TS0007294,2025-07-30,C014,P028,5.1,1
TS0007295,2025-07-30,C007,P028,7.9,1
TS0007296,2025-07-30,C022,P028,4.6,1
TS0007297,2025-07-30,C007,P005,5.3,1
TS0007298,2025-07-30,C019,P007,4.6,0
TS0007299,2025-07-30,C028,P004,7.5,1
TS0007300,2025-07-30,C011,P037,5.6,1
TS0007301,2025-07-30,C012,P037,6.7,1
TS0007302,2025-07-30,C020,P013,4.1,1
TS0007303,2025-07-30,C011,P013,6.0,1
TS0007304,2025-07-30,C004,P013,6.8,1
TS0007305,2025-07-30,C002,P013,2.5,0
TS0007306,2025-07-30,C007,P017,6.7,1
TS0007307,2025-07-30,C022,P027,8.1,1
TS0007308,2025-07-30,C003,P027,2.1,0
TS0007309,2025-07-30,C015,P039,2.1,0
TS0007310,2025-07-30,C018,P039,6.5,1
TS0007311,2025-07-30,C011,P039,7.0,1
TS0007312,2025-07-31,C007,P017,8.0,1
TS0007313,2025-07-31,C008,P017,6.1,1
TS0007314,2025-07-31,C009,P017,4.5,1
TS0007315,2025-07-31,C012,P037,6.7,1
TS0007316,2025-07-31,C007,P005,5.6,1
TS0007317,2025-07-31,C015,P026,5.0,1
TS0007318,2025-07-31,C022,P027,7.6,1
TS0007319,2025-07-31,C011,P027,5.4,1
TS0007320,2025-07-31,C003,P027,6.3,1
TS0007321,2025-07-31,C020,P040,7.3,1
TS0007322,2025-07-31,C023,P040,5.3,1
TS0007323,2025-07-31,C013,P040,6.2,1
TS0007324,2025-07-31,C011,P040,7.0,1
TS0007325,2025-08-01,C013,P040,2.6,0
TS0007326,2025-08-01,C011,P040,5.8,1
TS0007327,2025-08-01,C003,P027,7.2,1
TS0007328,2025-08-01,C003,P019,0.4,0
TS0007329,2025-08-01,C030,P019,1.4,0
TS0007330,2025-08-01,C025,P019,5.1,1
TS0007331,2025-08-01,C015,P019,3.8,0
TS0007332,2025-08-01,C029,P019,4.2,1
TS0007333,2025-08-01,C007,P005,5.4,1
TS0007334,2025-08-01,C001,P005,6.9,1
TS0007335,2025-08-01,C020,P013,6.7,1
TS0007336,2025-08-01,C024,P013,4.9,1
TS0007337,2025-08-01,C011,P013,8.2,1
TS0007338,2025-08-01,C004,P013,3.9,1
TS0007339,2025-08-01,C016,P013,5.6,1
TS0007340,2025-08-01,C018,P013,6.7,1
TS0007341,2025-08-01,C018,P039,5.2,1
TS0007342,2025-08-01,C011,P039,8.1,1
TS0007343,2025-08-01,C015,P039,7.1,1
TS0007344,2025-08-01,C012,P037,5.9,1
TS0007345,2025-08-01,C008,P028,7.2,1
TS0007346,2025-08-01,C007,P028,6.1,1
TS0007347,2025-08-01,C014,P028,7.0,1
TS0007348,2025-08-01,C003,P028,7.5,1
TS0007349,2025-08-01,C022,P028,5.2,1
TS0007350,2025-08-01,C011,P007,8.7,1
TS0007351,2025-08-01,C018,P007,6.2,1
TS0007352,2025-08-01,C007,P004,4.1,1
TS0007353,2025-08-01,C027,P004,4.8,1
TS0007354,2025-08-01,C009,P017,7.5,1
TS0007355,2025-08-01,C007,P017,1.6,0
TS0007356,2025-08-01,C002,P017,6.0,1
TS0007357,2025-08-01,C015,P026,2.7,0
TS0007358,2025-08-01,C013,P026,2.9,1
TS0007359,2025-08-04,C011,P027,4.3,1
TS0007360,2025-08-04,C003,P027,3.7,1
TS0007361,2025-08-04,C012,P037,7.2,1
TS0007362,2025-08-04,C019,P007,0.8,0
TS0007363,2025-08-04,C005,P007,7.0,1
TS0007364,2025-08-04,C009,P007,6.4,1
TS0007365,2025-08-04,C027,P004,4.3,0
TS0007366,2025-08-04,C028,P004,5.5,1
TS0007367,2025-08-04,C002,P017,5.8,1
TS0007368,2025-08-04,C001,P005,5.5,1
TS0007369,2025-08-04,C013,P026,2.2,0
TS0007370,2025-08-04,C015,P026,1.3,0
TS0007371,2025-08-04,C030,P019,7.4,1
TS0007372,2025-08-04,C015,P019,0.9,0
TS0007373,2025-08-04,C025,P019,7.6,1
TS0007374,2025-08-04,C007,P028,1.0,0
TS0007375,2025-08-04,C003,P028,8.2,1
TS0007376,2025-08-04,C008,P028,4.7,1
TS0007377,2025-08-05,C020,P013,5.1,1
TS0007378,2025-08-05,C004,P013,4.9,1
TS0007379,2025-08-05,C011,P013,8.4,1
TS0007380,2025-08-05,C016,P013,7.8,1
TS0007381,2025-08-05,C018,P013,5.4,1
TS0007382,2025-08-05,C024,P013,4.7,1
TS0007383,2025-08-05,C002,P013,7.0,1
TS0007384,2025-08-05,C015,P026,7.1,1
TS0007385,2025-08-05,C013,P026,2.9,0
TS0007386,2025-08-05,C012,P037,1.7,0
TS0007387,2025-08-05,C022,P027,6.7,1
TS0007388,2025-08-05,C022,P028,5.0,1
TS0007389,2025-08-05,C007,P028,5.3,1
TS0007390,2025-08-05,C011,P007,8.1,1
TS0007391,2025-08-05,C019,P007,8.0,1
TS0007392,2025-08-05,C009,P007,5.5,1
TS0007393,2025-08-05,C014,P007,6.9,1
TS0007394,2025-08-05,C002,P007,3.7,1
TS0007395,2025-08-05,C025,P019,2.3,1
TS0007396,2025-08-05,C029,P019,9.0,1
TS0007397,2025-08-05,C015,P019,5.6,1
TS0007398,2025-08-06,C002,P017,5.6,1
TS0007399,2025-08-06,C009,P017,8.2,1
TS0007400,2025-08-06,C022,P027,6.7,1
TS0007401,2025-08-06,C003,P027,7.8,1
TS0007402,2025-08-06,C011,P027,6.6,1
TS0007403,2025-08-06,C020,P040,3.6,1
TS0007404,2025-08-06,C013,P040,3.1,1
TS0007405,2025-08-06,C017,P040,6.5,1
TS0007406,2025-08-06,C001,P040,5.8,1
TS0007407,2025-08-06,C023,P040,5.3,1
TS0007408,2025-08-06,C011,P040,4.4,1
TS0007409,2025-08-06,C015,P040,3.6,1
TS0007410,2025-08-06,C027,P004,6.3,1
TS0007411,2025-08-06,C007,P004,4.3,1
TS0007412,2025-08-06,C003,P019,1.3,0
TS0007413,2025-08-06,C015,P026,6.8,1
TS0007414,2025-08-06,C013,P026,3.8,1
TS0007415,2025-08-06,C008,P028,6.0,1
TS0007416,2025-08-06,C007,P028,8.7,1
TS0007417,2025-08-06,C014,P028,2.7,0
TS0007418,2025-08-06,C003,P028,6.0,1
TS0007419,2025-08-06,C022,P028,2.7,0
TS0007420,2025-08-06,C002,P007,5.9,1
TS0007421,2025-08-06,C018,P013,7.2,1
TS0007422,2025-08-06,C024,P013,7.4,1
TS0007423,2025-08-06,C011,P013,5.0,1
TS0007424,2025-08-06,C016,P013,5.9,1
TS0007425,2025-08-07,C012,P037,6.4,1
TS0007426,2025-08-07,C020,P013,7.0,1
TS0007427,2025-08-07,C018,P013,6.0,1
TS0007428,2025-08-07,C011,P013,7.6,1
TS0007429,2025-08-07,C002,P013,5.9,1
TS0007430,2025-08-07,C024,P013,8.9,1
TS0007431,2025-08-07,C004,P013,3.8,1
TS0007432,2025-08-07,C016,P013,6.2,1
TS0007433,2025-08-07,C015,P019,6.2,1
TS0007434,2025-08-07,C030,P019,5.9,1
TS0007435,2025-08-07,C015,P026,4.5,1
TS0007436,2025-08-07,C013,P026,7.3,1
TS0007437,2025-08-07,C027,P004,4.9,1
TS0007438,2025-08-07,C028,P004,7.5,1
TS0007439,2025-08-07,C014,P028,7.8,1
TS0007440,2025-08-07,C022,P028,0.4,0
TS0007441,2025-08-07,C008,P028,4.2,1
TS0007442,2025-08-07,C003,P028,6.0,0
TS0007443,2025-08-07,C007,P028,5.7,1
TS0007444,2025-08-07,C015,P039,8.3,1
TS0007445,2025-08-07,C018,P039,6.5,1
TS0007446,2025-08-07,C011,P039,7.4,1
TS0007447,2025-08-07,C011,P040,10.6,1
TS0007448,2025-08-07,C017,P040,2.1,0
TS0007449,2025-08-07,C023,P040,7.4,1
TS0007450,2025-08-07,C001,P040,3.8,0
TS0007451,2025-08-08,C003,P027,5.8,1
TS0007452,2025-08-08,C011,P037,5.2,1
TS0007453,2025-08-08,C001,P005,3.6,1
TS0007454,2025-08-08,C007,P005,5.4,1
TS0007455,2025-08-08,C008,P017,6.4,1
TS0007456,2025-08-08,C009,P017,5.6,0
TS0007457,2025-08-08,C007,P017,8.5,1
TS0007458,2025-08-08,C024,P013,6.0,1
TS0007459,2025-08-08,C011,P013,2.1,0
TS0007460,2025-08-08,C002,P013,6.2,1
TS0007461,2025-08-08,C020,P013,8.1,1
TS0007462,2025-08-08,C004,P013,2.9,1
TS0007463,2025-08-08,C016,P013,6.6,1
TS0007464,2025-08-08,C028,P004,4.7,1
TS0007465,2025-08-08,C011,P007,4.4,1
TS0007466,2025-08-08,C002,P007,5.3,1
TS0007467,2025-08-08,C009,P007,4.6,1
TS0007468,2025-08-08,C014,P007,3.6,0
TS0007469,2025-08-08,C005,P007,7.5,1
TS0007470,2025-08-08,C015,P026,3.1,0
TS0007471,2025-08-08,C013,P026,2.2,0
TS0007472,2025-08-08,C003,P028,5.6,1
TS0007473,2025-08-08,C025,P019,5.7,1
TS0007474,2025-08-08,C003,P019,3.7,0
TS0007475,2025-08-08,C017,P040,6.6,1
TS0007476,2025-08-08,C020,P040,5.5,1
TS0007477,2025-08-08,C015,P039,6.3,1
TS0007478,2025-08-08,C011,P039,5.7,1
TS0007479,2025-08-08,C018,P039,7.1,1
TS0007480,2025-08-11,C003,P019,2.1,0
TS0007481,2025-08-11,C029,P019,6.7,1
TS0007482,2025-08-11,C025,P019,7.3,1
TS0007483,2025-08-11,C030,P019,6.1,1
TS0007484,2025-08-11,C011,P037,7.1,1
TS0007485,2025-08-11,C009,P017,6.9,1
TS0007486,2025-08-11,C002,P017,6.0,1
TS0007487,2025-08-11,C014,P007,6.3,1
TS0007488,2025-08-11,C027,P004,6.9,1
TS0007489,2025-08-11,C028,P004,7.5,1
TS0007490,2025-08-11,C007,P004,5.4,1
TS0007491,2025-08-11,C011,P039,5.3,1
TS0007492,2025-08-11,C003,P027,7.8,1
TS0007493,2025-08-11,C011,P027,5.7,1
TS0007494,2025-08-11,C008,P028,4.1,1
TS0007495,2025-08-11,C013,P026,5.8,1
TS0007496,2025-08-11,C015,P026,6.7,1
TS0007497,2025-08-11,C018,P013,5.9,1
TS0007498,2025-08-11,C020,P013,5.2,1
TS0007499,2025-08-11,C004,P013,6.3,1
TS0007500,2025-08-11,C002,P013,4.7,1
TS0007501,2025-08-11,C011,P013,4.1,1
TS0007502,2025-08-11,C016,P013,4.8,1
TS0007503,2025-08-11,C024,P013,5.4,1
TS0007504,2025-08-11,C007,P005,7.2,1
TS0007505,2025-08-11,C001,P005,7.9,1
TS0007506,2025-08-11,C020,P040,5.6,1
TS0007507,2025-08-11,C015,P040,7.0,1
TS0007508,2025-08-11,C001,P040,3.2,1
TS0007509,2025-08-11,C011,P040,4.0,1
TS0007510,2025-08-12,C030,P019,3.9,1
TS0007511,2025-08-12,C029,P019,5.9,1
TS0007512,2025-08-12,C003,P019,3.4,0
TS0007513,2025-08-12,C008,P028,5.9,1
TS0007514,2025-08-12,C007,P028,7.1,1
TS0007515,2025-08-12,C014,P007,7.0,1
TS0007516,2025-08-12,C018,P007,6.6,1
TS0007517,2025-08-12,C022,P027,5.8,1
TS0007518,2025-08-12,C011,P027,3.5,1
TS0007519,2025-08-12,C008,P017,7.1,1
TS0007520,2025-08-12,C007,P004,5.3,1
TS0007521,2025-08-12,C011,P037,6.0,1
TS0007522,2025-08-12,C015,P040,6.6,1
TS0007523,2025-08-12,C001,P040,3.9,1
TS0007524,2025-08-12,C023,P040,7.7,1
TS0007525,2025-08-12,C020,P040,6.5,1
TS0007526,2025-08-12,C013,P040,5.7,1
TS0007527,2025-08-12,C011,P040,6.2,1
TS0007528,2025-08-13,C015,P026,6.5,1
TS0007529,2025-08-13,C013,P026,4.3,1
TS0007530,2025-08-13,C028,P004,7.6,1
TS0007531,2025-08-13,C027,P004,6.2,1
TS0007532,2025-08-13,C007,P004,4.4,1
TS0007533,2025-08-13,C007,P005,6.4,1
TS0007534,2025-08-13,C015,P019,6.6,1
TS0007535,2025-08-13,C030,P019,7.3,1
TS0007536,2025-08-13,C029,P019,7.1,1
TS0007537,2025-08-13,C003,P019,2.7,0
TS0007538,2025-08-13,C018,P039,6.1,1
TS0007539,2025-08-13,C020,P040,4.6,1
TS0007540,2025-08-13,C013,P040,6.7,1
TS0007541,2025-08-13,C023,P040,4.7,1
TS0007542,2025-08-13,C015,P040,2.2,0
TS0007543,2025-08-13,C011,P040,3.5,0
TS0007544,2025-08-13,C017,P040,6.4,1
TS0007545,2025-08-13,C001,P040,6.4,1
TS0007546,2025-08-13,C014,P028,6.3,1
TS0007547,2025-08-13,C003,P028,2.9,0
TS0007548,2025-08-13,C008,P028,4.8,1
TS0007549,2025-08-13,C007,P028,5.5,1
TS0007550,2025-08-14,C007,P005,3.5,0
TS0007551,2025-08-14,C001,P005,4.4,1
TS0007552,2025-08-14,C012,P037,6.4,1
TS0007553,2025-08-14,C022,P027,7.8,1
TS0007554,2025-08-14,C024,P013,2.4,0
TS0007555,2025-08-14,C011,P013,6.1,1
TS0007556,2025-08-14,C002,P013,6.2,1
TS0007557,2025-08-14,C004,P013,7.0,1
TS0007558,2025-08-14,C020,P013,3.5,0
TS0007559,2025-08-14,C016,P013,4.6,1
TS0007560,2025-08-14,C018,P013,0.8,0
TS0007561,2025-08-14,C007,P028,7.9,1
TS0007562,2025-08-14,C025,P019,0.2,0
TS0007563,2025-08-14,C003,P019,5.8,1
TS0007564,2025-08-14,C030,P019,1.9,0
TS0007565,2025-08-14,C013,P026,3.3,0
TS0007566,2025-08-14,C015,P026,4.4,0
TS0007567,2025-08-15,C022,P028,6.0,1
TS0007568,2025-08-15,C007,P028,4.7,1
TS0007569,2025-08-15,C014,P028,6.2,1
TS0007570,2025-08-15,C022,P027,4.6,1
TS0007571,2025-08-15,C027,P004,5.4,1
TS0007572,2025-08-15,C004,P013,7.1,1
TS0007573,2025-08-15,C024,P013,7.0,1
TS0007574,2025-08-15,C002,P013,6.2,1
TS0007575,2025-08-15,C016,P013,7.5,1
TS0007576,2025-08-15,C029,P019,5.4,1
TS0007577,2025-08-15,C003,P019,4.3,1
TS0007578,2025-08-15,C015,P019,6.1,1
TS0007579,2025-08-15,C025,P019,6.6,1
TS0007580,2025-08-15,C030,P019,4.9,1
TS0007581,2025-08-18,C007,P005,5.1,1
TS0007582,2025-08-18,C012,P037,8.7,1
TS0007583,2025-08-18,C013,P040,2.9,0
TS0007584,2025-08-18,C017,P040,5.7,1
TS0007585,2025-08-18,C011,P027,5.1,1
TS0007586,2025-08-18,C003,P027,2.4,0
TS0007587,2025-08-18,C022,P027,5.3,1
TS0007588,2025-08-18,C013,P026,5.0,1
TS0007589,2025-08-18,C018,P013,4.7,1
TS0007590,2025-08-18,C002,P013,6.7,1
TS0007591,2025-08-18,C011,P013,6.3,1
TS0007592,2025-08-18,C016,P013,4.7,1
TS0007593,2025-08-18,C004,P013,4.6,1
TS0007594,2025-08-18,C024,P013,2.0,0
TS0007595,2025-08-18,C003,P019,1.6,0
TS0007596,2025-08-18,C029,P019,6.0,1
TS0007597,2025-08-18,C025,P019,6.7,1
TS0007598,2025-08-18,C030,P019,4.7,1
TS0007599,2025-08-18,C028,P004,0.9,0
TS0007600,2025-08-18,C007,P004,7.6,1
TS0007601,2025-08-18,C005,P007,7.6,1
TS0007602,2025-08-18,C011,P007,3.8,1
TS0007603,2025-08-18,C014,P007,7.1,1
TS0007604,2025-08-18,C019,P007,4.2,0
TS0007605,2025-08-18,C018,P007,1.7,0
TS0007606,2025-08-18,C002,P007,5.3,1
TS0007607,2025-08-18,C009,P007,2.0,0
TS0007608,2025-08-18,C007,P028,4.6,1
TS0007609,2025-08-18,C014,P028,6.1,1
TS0007610,2025-08-18,C008,P028,4.2,1
TS0007611,2025-08-19,C001,P005,5.7,1
TS0007612,2025-08-19,C007,P005,5.3,1
TS0007613,2025-08-19,C002,P007,5.6,1
TS0007614,2025-08-19,C011,P037,6.2,1
TS0007615,2025-08-19,C012,P037,4.9,1
TS0007616,2025-08-19,C025,P019,8.3,1
TS0007617,2025-08-19,C016,P013,6.4,1
TS0007618,2025-08-19,C020,P013,6.0,1
TS0007619,2025-08-19,C004,P013,6.2,1
TS0007620,2025-08-19,C002,P013,7.1,1
TS0007621,2025-08-19,C018,P013,5.5,1
TS0007622,2025-08-19,C011,P013,5.6,1
TS0007623,2025-08-19,C008,P028,4.3,1
TS0007624,2025-08-19,C003,P028,7.2,1
TS0007625,2025-08-20,C011,P037,6.4,1
TS0007626,2025-08-20,C012,P037,8.5,1
TS0007627,2025-08-20,C001,P005,8.4,1
TS0007628,2025-08-20,C007,P005,7.2,1
TS0007629,2025-08-20,C015,P040,8.3,1
TS0007630,2025-08-20,C001,P040,5.4,1
TS0007631,2025-08-20,C017,P040,5.6,1
TS0007632,2025-08-20,C019,P007,8.2,1
TS0007633,2025-08-20,C030,P019,7.0,1
TS0007634,2025-08-20,C029,P019,6.2,1
TS0007635,2025-08-20,C015,P019,5.6,1
TS0007636,2025-08-20,C013,P026,1.9,0
TS0007637,2025-08-20,C015,P026,4.6,1
TS0007638,2025-08-20,C024,P013,3.8,1
TS0007639,2025-08-20,C020,P013,3.8,0
TS0007640,2025-08-20,C011,P013,4.7,1
TS0007641,2025-08-20,C014,P028,6.1,1
TS0007642,2025-08-20,C008,P028,7.3,1
TS0007643,2025-08-20,C022,P028,2.7,0
TS0007644,2025-08-20,C007,P028,7.9,1
TS0007645,2025-08-20,C022,P027,5.3,1
TS0007646,2025-08-20,C003,P027,7.5,1
TS0007647,2025-08-20,C027,P004,8.8,1
TS0007648,2025-08-20,C028,P004,7.2,1
TS0007649,2025-08-20,C007,P004,3.3,0
TS0007650,2025-08-20,C009,P017,6.2,1
TS0007651,2025-08-20,C007,P017,2.9,0
TS0007652,2025-08-20,C008,P017,2.0,1
TS0007653,2025-08-20,C002,P017,6.0,1
TS0007654,2025-08-21,C011,P040,4.1,1
TS0007655,2025-08-21,C001,P040,5.4,1
TS0007656,2025-08-21,C015,P040,1.1,0
TS0007657,2025-08-21,C009,P017,5.3,1
TS0007658,2025-08-21,C007,P005,6.7,1
TS0007659,2025-08-21,C005,P007,4.0,1
TS0007660,2025-08-21,C018,P007,5.7,1
TS0007661,2025-08-21,C019,P007,6.7,1
TS0007662,2025-08-21,C002,P007,5.1,1
TS0007663,2025-08-21,C014,P007,7.4,1
TS0007664,2025-08-21,C009,P007,1.8,0
TS0007665,2025-08-21,C012,P037,3.6,1
TS0007666,2025-08-21,C027,P004,7.2,1
TS0007667,2025-08-21,C011,P027,4.3,1
TS0007668,2025-08-21,C003,P027,0.2,0
TS0007669,2025-08-21,C013,P026,8.9,1
TS0007670,2025-08-21,C003,P028,7.5,1
TS0007671,2025-08-21,C003,P019,3.1,0
TS0007672,2025-08-21,C015,P019,7.2,1
TS0007673,2025-08-21,C025,P019,3.5,1
TS0007674,2025-08-21,C029,P019,5.1,1
TS0007675,2025-08-21,C016,P013,5.0,1
TS0007676,2025-08-22,C019,P007,0.6,0
TS0007677,2025-08-22,C002,P007,6.3,1
TS0007678,2025-08-22,C009,P007,4.8,1
TS0007679,2025-08-22,C005,P007,1.4,0
TS0007680,2025-08-22,C014,P007,6.5,1
TS0007681,2025-08-22,C018,P007,6.9,1
TS0007682,2025-08-22,C030,P019,6.3,1
TS0007683,2025-08-22,C029,P019,5.9,1
TS0007684,2025-08-22,C015,P019,4.4,1
TS0007685,2025-08-22,C025,P019,5.4,1
TS0007686,2025-08-22,C003,P019,3.8,0
TS0007687,2025-08-22,C014,P028,7.0,1
TS0007688,2025-08-22,C008,P028,5.9,1
TS0007689,2025-08-22,C022,P028,5.9,1
TS0007690,2025-08-22,C003,P028,3.0,0
TS0007691,2025-08-22,C007,P028,7.6,1
TS0007692,2025-08-22,C003,P027,1.3,0
TS0007693,2025-08-22,C022,P027,2.9,0
TS0007694,2025-08-22,C011,P027,7.7,1
TS0007695,2025-08-22,C007,P017,7.2,1
TS0007696,2025-08-22,C009,P017,5.9,1
TS0007697,2025-08-22,C004,P013,5.4,1
TS0007698,2025-08-22,C018,P013,5.2,1
TS0007699,2025-08-22,C001,P040,7.4,1
TS0007700,2025-08-22,C023,P040,4.8,1
TS0007701,2025-08-22,C011,P040,3.8,1
TS0007702,2025-08-22,C015,P040,6.9,1
TS0007703,2025-08-22,C013,P040,4.3,0
TS0007704,2025-08-22,C020,P040,7.1,1
TS0007705,2025-08-22,C017,P040,1.0,0
TS0007706,2025-08-25,C007,P005,6.9,1
TS0007707,2025-08-25,C005,P007,7.5,1
TS0007708,2025-08-25,C019,P007,1.9,0
TS0007709,2025-08-25,C009,P007,7.6,1
TS0007710,2025-08-25,C011,P007,7.6,1
TS0007711,2025-08-25,C018,P007,6.6,1
TS0007712,2025-08-25,C002,P007,6.2,1
TS0007713,2025-08-25,C008,P017,7.4,1
TS0007714,2025-08-25,C002,P017,6.1,1
TS0007715,2025-08-25,C009,P017,5.1,1
TS0007716,2025-08-25,C011,P037,3.5,1
TS0007717,2025-08-25,C012,P037,5.9,1
TS0007718,2025-08-25,C025,P019,6.8,1
TS0007719,2025-08-25,C030,P019,8.2,1
TS0007720,2025-08-25,C029,P019,7.7,1
TS0007721,2025-08-25,C028,P004,6.1,1
TS0007722,2025-08-25,C029,P009,2.7,0
TS0007723,2025-08-25,C017,P009,4.4,1
TS0007724,2025-08-25,C027,P009,6.9,1
TS0007725,2025-08-25,C014,P009,6.6,1
TS0007726,2025-08-25,C005,P009,3.8,1
TS0007727,2025-08-25,C013,P026,8.2,1
TS0007728,2025-08-25,C015,P026,5.6,1
TS0007729,2025-08-25,C022,P028,7.6,1
TS0007730,2025-08-25,C008,P028,9.5,1
TS0007731,2025-08-25,C014,P028,7.3,1
TS0007732,2025-08-25,C007,P028,2.4,1
TS0007733,2025-08-25,C003,P028,1.8,0
TS0007734,2025-08-25,C003,P027,5.8,1
TS0007735,2025-08-25,C011,P027,7.1,1
TS0007736,2025-08-25,C022,P027,1.4,0
TS0007737,2025-08-25,C002,P013,6.1,1
TS0007738,2025-08-25,C018,P013,5.2,1
TS0007739,2025-08-25,C020,P013,5.8,1
TS0007740,2025-08-25,C011,P013,4.3,1
TS0007741,2025-08-25,C024,P013,6.8,1
TS0007742,2025-08-25,C011,P040,7.1,1
TS0007743,2025-08-25,C020,P040,7.1,1
TS0007744,2025-08-25,C013,P040,4.0,1
TS0007745,2025-08-26,C008,P028,8.6,1
TS0007746,2025-08-26,C007,P028,7.9,1
TS0007747,2025-08-26,C003,P028,0.3,0
TS0007748,2025-08-26,C014,P028,6.9,1
TS0007749,2025-08-26,C019,P007,3.5,1
TS0007750,2025-08-26,C015,P040,7.8,1
TS0007751,2025-08-26,C011,P040,5.0,1
TS0007752,2025-08-26,C013,P040,3.4,0
TS0007753,2025-08-26,C001,P040,6.8,1
TS0007754,2025-08-26,C023,P040,5.1,1
TS0007755,2025-08-26,C017,P040,3.6,1
TS0007756,2025-08-26,C020,P040,7.0,1
TS0007757,2025-08-26,C013,P026,2.6,0
TS0007758,2025-08-26,C015,P026,1.5,0
TS0007759,2025-08-26,C025,P019,5.7,1
TS0007760,2025-08-26,C003,P019,7.4,1
TS0007761,2025-08-26,C003,P027,1.8,0
TS0007762,2025-08-26,C011,P027,6.2,1
TS0007763,2025-08-26,C022,P027,1.4,0
TS0007764,2025-08-26,C020,P013,4.1,1
TS0007765,2025-08-26,C016,P013,4.9,1
TS0007766,2025-08-26,C024,P013,3.0,0
TS0007767,2025-08-26,C018,P013,8.5,1
TS0007768,2025-08-26,C001,P005,3.8,1
TS0007769,2025-08-26,C012,P037,5.4,1
TS0007770,2025-08-26,C007,P017,5.7,1
TS0007771,2025-08-27,C020,P040,2.8,1
TS0007772,2025-08-27,C001,P040,5.6,1
TS0007773,2025-08-27,C007,P028,5.0,1
TS0007774,2025-08-27,C014,P028,4.8,1
TS0007775,2025-08-27,C003,P028,7.7,1
TS0007776,2025-08-27,C022,P028,5.8,1
TS0007777,2025-08-27,C007,P004,5.6,1
TS0007778,2025-08-27,C028,P004,4.0,1
TS0007779,2025-08-27,C009,P007,6.3,1
TS0007780,2025-08-27,C019,P007,7.2,1
TS0007781,2025-08-27,C002,P007,6.9,1
TS0007782,2025-08-27,C015,P026,6.9,1
TS0007783,2025-08-27,C001,P005,6.0,1
TS0007784,2025-08-27,C017,P009,5.2,1
TS0007785,2025-08-27,C027,P009,5.5,1
TS0007786,2025-08-27,C012,P037,1.2,0
TS0007787,2025-08-27,C011,P037,6.9,1
TS0007788,2025-08-27,C011,P013,6.1,1
TS0007789,2025-08-27,C024,P013,4.2,1
TS0007790,2025-08-27,C020,P013,5.1,1
TS0007791,2025-08-28,C002,P007,5.3,1
TS0007792,2025-08-28,C014,P007,3.4,1
TS0007793,2025-08-28,C018,P007,5.0,1
TS0007794,2025-08-28,C007,P017,3.3,0
TS0007795,2025-08-28,C008,P017,6.8,1
TS0007796,2025-08-28,C009,P017,5.8,1
TS0007797,2025-08-28,C007,P028,2.7,1
TS0007798,2025-08-28,C014,P028,5.6,1
TS0007799,2025-08-28,C003,P028,1.6,0
TS0007800,2025-08-28,C008,P028,5.8,1
TS0007801,2025-08-28,C022,P028,5.1,1
TS0007802,2025-08-28,C007,P004,6.6,1
TS0007803,2025-08-28,C012,P037,6.1,1
TS0007804,2025-08-28,C011,P037,6.3,1
TS0007805,2025-08-28,C015,P026,1.9,0
TS0007806,2025-08-28,C002,P013,6.3,1
TS0007807,2025-08-28,C018,P013,6.4,1
TS0007808,2025-08-28,C016,P013,5.9,1
TS0007809,2025-08-28,C024,P013,5.7,1
TS0007810,2025-08-28,C017,P009,2.4,0
TS0007811,2025-08-28,C014,P009,6.0,1
TS0007812,2025-08-28,C005,P009,4.8,1
TS0007813,2025-08-28,C028,P009,5.0,1
TS0007814,2025-08-28,C003,P027,7.0,1
TS0007815,2025-08-28,C022,P027,7.4,1
TS0007816,2025-08-28,C011,P027,4.3,1
TS0007817,2025-08-28,C023,P040,6.8,1
TS0007818,2025-08-28,C020,P040,2.4,0
TS0007819,2025-08-28,C013,P040,4.5,1
TS0007820,2025-08-28,C017,P040,4.9,1
TS0007821,2025-08-28,C029,P019,6.3,1
TS0007822,2025-08-28,C015,P019,6.3,1
TS0007823,2025-08-28,C003,P019,3.5,0
TS0007824,2025-08-28,C025,P019,4.0,1
TS0007825,2025-08-29,C028,P004,6.3,1
TS0007826,2025-08-29,C007,P004,8.2,1
TS0007827,2025-08-29,C007,P028,4.8,1
TS0007828,2025-08-29,C003,P028,4.9,1
TS0007829,2025-08-29,C008,P028,2.7,0
TS0007830,2025-08-29,C012,P037,5.7,1
TS0007831,2025-08-29,C011,P037,3.1,1
TS0007832,2025-08-29,C013,P026,3.6,0
TS0007833,2025-08-29,C015,P026,6.8,1
TS0007834,2025-08-29,C015,P019,3.3,0
TS0007835,2025-08-29,C029,P019,6.6,1
TS0007836,2025-08-29,C003,P019,2.0,0
TS0007837,2025-08-29,C030,P019,5.3,1
TS0007838,2025-08-29,C025,P019,5.8,1
TS0007839,2025-08-29,C002,P017,7.8,1
TS0007840,2025-08-29,C007,P017,5.8,1
TS0007841,2025-08-29,C009,P017,1.8,1
TS0007842,2025-08-29,C008,P017,5.5,1
TS0007843,2025-08-29,C003,P027,7.1,1
TS0007844,2025-08-29,C022,P027,1.2,0
TS0007845,2025-08-29,C011,P027,8.2,1
TS0007846,2025-08-29,C024,P013,6.3,1
TS0007847,2025-08-29,C011,P013,6.1,1
TS0007848,2025-08-29,C018,P013,3.1,1
TS0007849,2025-08-29,C002,P013,8.7,1
